id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
9fvMVmz1JTpDTFNxLELs8A,subway-chicago-532,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/36FuAKgMMmqB1KByU8Uv7w/o.jpg,True,False,https://www.yelp.com/biz/subway-chicago-532?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737672425,(773) 767-2425,3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'address1': '6450 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6450 S Pulaski Rd', 'Chicago, IL 60629'], 'cross_streets': '64th Pl & 65th St'}","{'latitude': 41.7752859319786, 'longitude': -87.7231467508853}","['https://s3-media3.fl.yelpcdn.com/bphoto/36FuAKgMMmqB1KByU8Uv7w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/XfYKib2rzv-N2Lub-jsh_A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QGukYZJoC160qg8FODT0DQ/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['pickup'],"{'url': 'https://www.yelp.com/raq/9fvMVmz1JTpDTFNxLELs8A?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
29phxiAxsmc0uMgBuzMHTg,los-mixiotes-la-casa-del-borrego-chicago,Los Mixiotes: La Casa del Borrego,https://s3-media2.fl.yelpcdn.com/bphoto/mvbAhmnQnXu_Yunc5HXz6g/o.jpg,True,False,https://www.yelp.com/biz/los-mixiotes-la-casa-del-borrego-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734413926,(773) 441-3926,7,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'address1': '6532 S Pulaski Rd', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6532 S Pulaski Rd', 'Chicago, IL 60629'], 'cross_streets': '66th St & 65th Pl'}","{'latitude': 41.7738834, 'longitude': -87.7227649}","['https://s3-media2.fl.yelpcdn.com/bphoto/mvbAhmnQnXu_Yunc5HXz6g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Y688DLh0-4S6ezaVkvvdUQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/00RVbVXG8rDWbuIjk8uEfQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
-y6EfIIRGFqQ5j4jwoEJYg,balzekas-museum-of-lithuanian-culture-chicago,Balzekas Museum of Lithuanian  Culture,https://s3-media2.fl.yelpcdn.com/bphoto/0QjxHMwkuaYZdCvvzYGOIg/o.jpg,True,False,https://www.yelp.com/biz/balzekas-museum-of-lithuanian-culture-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735826500,(773) 582-6500,7,"[{'alias': 'museums', 'title': 'Museums'}]",3.5,"{'address1': '6500 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6500 S Pulaski Rd', 'Chicago, IL 60629'], 'cross_streets': '65th Pl'}","{'latitude': 41.77463, 'longitude': -87.72303}",['https://s3-media2.fl.yelpcdn.com/bphoto/0QjxHMwkuaYZdCvvzYGOIg/o.jpg'],,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],"{'url': 'https://www.yelp.com/raq/-y6EfIIRGFqQ5j4jwoEJYg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
7EfeLR5FeFI0d5Fd4k9Z4A,conrads-place-chicago,Conrad's Place,https://s3-media1.fl.yelpcdn.com/bphoto/Wbxzl2wfafTdIK6OXt3iIQ/o.jpg,False,False,https://www.yelp.com/biz/conrads-place-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,7,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'address1': '6522 S Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6522 S Pulaski Rd', 'Chicago, IL 60629'], 'cross_streets': '65th Pl'}","{'latitude': 41.77431, 'longitude': -87.72302}","['https://s3-media1.fl.yelpcdn.com/bphoto/Wbxzl2wfafTdIK6OXt3iIQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/e_KcFP3DVCIb4pRXD9DlgQ/o.jpg']",,,[],,
T1z3hrdtqiGIaAaooLT8JA,burger-king-chicago-22,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/AzKs7SU6_hhNYB-Vrya66w/o.jpg,True,False,https://www.yelp.com/biz/burger-king-chicago-22?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,12,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'address1': '6448 South Kedzie Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6448 South Kedzie Ave', 'Chicago, IL 60629'], 'cross_streets': '64th St & 65th St'}","{'latitude': 41.7757381, 'longitude': -87.7054936}","['https://s3-media2.fl.yelpcdn.com/bphoto/AzKs7SU6_hhNYB-Vrya66w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/JDduscUX7mGLIvRntY-AFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QGqiZ-fH6s_aj7QKy76nOQ/o.jpg']",$,,[],,
7k4288ERtpiqBMEsNKClHA,la-fogata-chicago,La Fogata,https://s3-media3.fl.yelpcdn.com/bphoto/k1bYnwTcpXaasQvez-eK5A/o.jpg,True,False,https://www.yelp.com/biz/la-fogata-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737379054,(773) 737-9054,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'address1': '6600 Kedzie Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6600 Kedzie Ave', 'Chicago, IL 60629'], 'cross_streets': '66th Pl'}","{'latitude': 41.7733838286138, 'longitude': -87.7031607180834}","['https://s3-media3.fl.yelpcdn.com/bphoto/k1bYnwTcpXaasQvez-eK5A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/AAaw8ZfPN0mv1hP9Hs8huw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/7s7GTrujg5Ksg8Wpdqicgw/o.jpg']",$$,,[],"{'url': 'https://www.yelp.com/raq/7k4288ERtpiqBMEsNKClHA?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
zm1fhaiKuYZxgtm9FyeG4g,dunkin-chicago-218,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/pfPrb9E392jmBd5vnT4HyA/o.jpg,True,False,https://www.yelp.com/biz/dunkin-chicago-218?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",2.5,"{'address1': '6536 S Kedzie Ave', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6536 S Kedzie Ave', 'Chicago, IL 60629'], 'cross_streets': '66th St & 65th St'}","{'latitude': 41.774208, 'longitude': -87.7031649}",['https://s3-media1.fl.yelpcdn.com/bphoto/pfPrb9E392jmBd5vnT4HyA/o.jpg'],$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
2VSD4dRBDk_P0x4Ba6hObQ,taqueria-el-rincon-de-jalisco-chicago,Taqueria El Rincon De Jalisco,https://s3-media2.fl.yelpcdn.com/bphoto/IrHv59XjzJ5FNUXGS12fMg/o.jpg,False,False,https://www.yelp.com/biz/taqueria-el-rincon-de-jalisco-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734347759,(773) 434-7759,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.0,"{'address1': '6600 S Kedzie Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['6600 S Kedzie Ave', 'Chicago, IL 60629'], 'cross_streets': '66th Pl'}","{'latitude': 41.773388, 'longitude': -87.703323}",['https://s3-media2.fl.yelpcdn.com/bphoto/IrHv59XjzJ5FNUXGS12fMg/o.jpg'],,,[],,
kdcrNekJaHW-w-7thPXJzg,chicago-pit-stop-bbq-chicago-2,Chicago Pit Stop Bbq,https://s3-media2.fl.yelpcdn.com/bphoto/noQg6Bkvr36k2dQUp_97Tg/o.jpg,True,False,https://www.yelp.com/biz/chicago-pit-stop-bbq-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734369000,(773) 436-9000,8,"[{'alias': 'bbq', 'title': 'Barbeque'}]",1.5,"{'address1': '6514 S Western', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60636', 'country': 'US', 'state': 'IL', 'display_address': ['6514 S Western', 'Chicago, IL 60636'], 'cross_streets': '66th St & 65th St'}","{'latitude': 41.77507, 'longitude': -87.68391}","['https://s3-media2.fl.yelpcdn.com/bphoto/noQg6Bkvr36k2dQUp_97Tg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/UyrezOtX-cO-U1W06_dDHA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/esGuDPFVpErEITCDBJxXmA/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
bKW8gq4RVvQvh4A8ueXcrQ,rib-inn-chicago,Rib Inn,,False,False,https://www.yelp.com/biz/rib-inn-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734768512,(773) 476-8512,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1.0,"{'address1': '6514 S Western Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60636', 'country': 'US', 'state': 'IL', 'display_address': ['6514 S Western Ave', 'Chicago, IL 60636'], 'cross_streets': ''}","{'latitude': 41.7750702, 'longitude': -87.6839066}",[],,,[],,
28UVUQQBvLhOHWQ2Vw5k8Q,mcdonalds-chicago-156,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/3NqABxLglKHGChtq3NEsgA/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-chicago-156?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734346048,(773) 434-6048,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '6515 S Western Ave', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60636', 'country': 'US', 'state': 'IL', 'display_address': ['6515 S Western Ave', 'Chicago, IL 60636'], 'cross_streets': '66th St & 65th St'}","{'latitude': 41.7753234651629, 'longitude': -87.6832077690278}","['https://s3-media2.fl.yelpcdn.com/bphoto/3NqABxLglKHGChtq3NEsgA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/FKiAQ0WVyRdN8CK3U3iRXQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/y9e5ifBm-SZ9Itenohi7_g/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
HJVcfj0uYjWyambM4O8p6w,jerk-48-chicago-2,Jerk 48,https://s3-media4.fl.yelpcdn.com/bphoto/NzjmJFN7sCr9zK4UiFFjLg/o.jpg,False,False,https://www.yelp.com/biz/jerk-48-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734203416,(773) 420-3416,91,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'address1': '548 E 67th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60637', 'country': 'US', 'state': 'IL', 'display_address': ['548 E 67th St', 'Chicago, IL 60637'], 'cross_streets': 'Rhodes Ave & St Lawrence Ave'}","{'latitude': 41.773213, 'longitude': -87.611161}","['https://s3-media4.fl.yelpcdn.com/bphoto/NzjmJFN7sCr9zK4UiFFjLg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/D1spiL8B5jWAvZFUJCgM_A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/aNP3gE-f3-xgeTyUvVAVFg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
WE6msctLR1hQqfqclioI-A,mcdonalds-chicago-97,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/6Eyx03EjUVjKu_QFXDwGSA/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-chicago-97?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734935800,(773) 493-5800,43,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '6560 S Stoney Island Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60637', 'country': 'US', 'state': 'IL', 'display_address': ['6560 S Stoney Island Ave', 'Chicago, IL 60637'], 'cross_streets': ''}","{'latitude': 41.7753824, 'longitude': -87.5868701934814}","['https://s3-media1.fl.yelpcdn.com/bphoto/6Eyx03EjUVjKu_QFXDwGSA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/NjOcluvXNsTk4HyQLFx-7g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/NDQZvq3hsKD-nwIPirkbxw/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
JItdCVQaij_HCPhSABIRZg,dunkin-chicago-99,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/F94JxynjlOZdYrRKEstqeA/o.jpg,True,False,https://www.yelp.com/biz/dunkin-chicago-99?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,6,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'address1': '6701 S Jeffery Blvd', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60649', 'country': 'US', 'state': 'IL', 'display_address': ['6701 S Jeffery Blvd', 'Chicago, IL 60649'], 'cross_streets': '68th St & 67th St'}","{'latitude': 41.77339, 'longitude': -87.57635}","['https://s3-media1.fl.yelpcdn.com/bphoto/F94JxynjlOZdYrRKEstqeA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/6CrrNNniQugYcX_zflnLHA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/JItdCVQaij_HCPhSABIRZg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
Jhj3qNn-hwijm2WUIzhcog,orsis-pizza-summit-argo,Orsi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/vxS4UvC9_V_NC6MpA55fhA/o.jpg,True,False,https://www.yelp.com/biz/orsis-pizza-summit-argo?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17084581117,(708) 458-1117,14,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'address1': '6255 S Archer Rd', 'address2': '', 'address3': '', 'city': 'Summit Argo', 'zip_code': '60501', 'country': 'US', 'state': 'IL', 'display_address': ['6255 S Archer Rd', 'Summit Argo, IL 60501'], 'cross_streets': ''}","{'latitude': 41.7773399353027, 'longitude': -87.8135299682617}","['https://s3-media1.fl.yelpcdn.com/bphoto/vxS4UvC9_V_NC6MpA55fhA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/fDDvepop4r_8XBeCh5vhhw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Gmld6I8yUNNIj10YqRAE_g/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
ogKi780FDzGKqWWIAOxGxg,pescadon-summit-2,Pescadon,https://s3-media1.fl.yelpcdn.com/bphoto/Zh0rmIQ2umnnMvb_8ioP2g/o.jpg,True,False,https://www.yelp.com/biz/pescadon-summit-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17087012134,(708) 701-2134,26,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '6254 S Archer Rd', 'address2': None, 'address3': '', 'city': 'Summit', 'zip_code': '60501', 'country': 'US', 'state': 'IL', 'display_address': ['6254 S Archer Rd', 'Summit, IL 60501'], 'cross_streets': ''}","{'latitude': 41.77723, 'longitude': -87.81435}","['https://s3-media1.fl.yelpcdn.com/bphoto/Zh0rmIQ2umnnMvb_8ioP2g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/BL0BCM0KzkxKZUp-i8g9IA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/q0t-VZFYx-JxAhWB2Oo0xQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/ogKi780FDzGKqWWIAOxGxg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
vCfS5t3Jig1oVOFngUBBqg,chesters-summit,chesters,https://s3-media1.fl.yelpcdn.com/bphoto/12tf5U4NnB2qm_rrlWcNBQ/o.jpg,False,False,https://www.yelp.com/biz/chesters-summit?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,1,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,"{'address1': '6250 S Archer Rd', 'address2': '', 'address3': None, 'city': 'Summit', 'zip_code': '60501', 'country': 'US', 'state': 'IL', 'display_address': ['6250 S Archer Rd', 'Summit, IL 60501'], 'cross_streets': ''}","{'latitude': 41.777474, 'longitude': -87.8140158}","['https://s3-media1.fl.yelpcdn.com/bphoto/12tf5U4NnB2qm_rrlWcNBQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/e0BuIIdjyqMrSKMLhg10OQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/uNRNKeuip3Qv8CtzWAoM9g/o.jpg']",$,,['delivery'],,
