,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging
10,s1sl15Oc6XFngLTH2fR8IA,burger-king-chicago-11,Burger King,https://s3-media2.fl.yelpcdn.com/bphoto/9dsNtHaulhfQQWUy25DgUQ/o.jpg,True,False,https://www.yelp.com/biz/burger-king-chicago-11?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17735819558,(773) 581-9558,13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '5425 South Pulaski Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['5425 South Pulaski Rd', 'Chicago, IL 60632'], 'cross_streets': '55th St & 54th St'}","{'latitude': 41.793995, 'longitude': -87.722736}","['https://s3-media2.fl.yelpcdn.com/bphoto/9dsNtHaulhfQQWUy25DgUQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FO_cH1oDwsOCQfu3nIx1qA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/urUE1HptHZ0KzvJZRMx9lw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
11,iL-H6NwkxWdDjDZ-MM_e6Q,uptown-quick-stop-chicago,Uptown Quick Stop,https://s3-media2.fl.yelpcdn.com/bphoto/12bt-mnM2EoKOVtqBqZxMw/o.jpg,False,True,https://www.yelp.com/biz/uptown-quick-stop-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17739891070,(773) 989-1070,2,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",1.5,"{'address1': '5000 N Sheridan Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5000 N Sheridan Rd', 'Chicago, IL 60640'], 'cross_streets': 'Carmen Ave & Argyle St'}","{'latitude': 41.9736862182617, 'longitude': -87.6553497314453}","['https://s3-media2.fl.yelpcdn.com/bphoto/12bt-mnM2EoKOVtqBqZxMw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/fusjGlSAu2T20qMPGL2hLA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
12,YyANYhsZLKTRyZB8Vix4oQ,dynamic-african-restaurant-cuisine-chicago,Dynamic African Restaurant Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/tBkdBmXpyXEk9EOWNuHALQ/o.jpg,True,False,https://www.yelp.com/biz/dynamic-african-restaurant-cuisine-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17737280082,(773) 728-0082,26,"[{'alias': 'african', 'title': 'African'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'address1': '1127 W Thorndale Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['1127 W Thorndale Ave', 'Chicago, IL 60660'], 'cross_streets': 'Broadway St'}","{'latitude': 41.9896445, 'longitude': -87.6592858}","['https://s3-media2.fl.yelpcdn.com/bphoto/tBkdBmXpyXEk9EOWNuHALQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/WZU8wHkgMOo35ul4Z2tI0w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/q7sbD2_ycEIC6OGhV2E-kg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
13,vYCp6sokiDSizi3BMXLz6g,deloitte-chicago-2,Deloitte,https://s3-media2.fl.yelpcdn.com/bphoto/MK2tt6WdeL35unnwBZ18Rw/o.jpg,False,False,https://www.yelp.com/biz/deloitte-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13124861000,(312) 486-1000,4,"[{'alias': 'businessconsulting', 'title': 'Business Consulting'}, {'alias': 'taxservices', 'title': 'Tax Services'}, {'alias': 'financialadvising', 'title': 'Financial Advising'}]",2.0,"{'address1': '111 S Wacker Dr', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60606', 'country': 'US', 'state': 'IL', 'display_address': ['111 S Wacker Dr', 'Chicago, IL 60606'], 'cross_streets': 'Court Pl & Adams St'}","{'latitude': 41.88028, 'longitude': -87.63643}","['https://s3-media2.fl.yelpcdn.com/bphoto/MK2tt6WdeL35unnwBZ18Rw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/C9M0Cfn6EDKTF3J8tJ43EA/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],
14,-R1JS9R1KK1D_a2YFvQvsg,ballast-point-chicago-chicago-2,Ballast Point Chicago,https://s3-media2.fl.yelpcdn.com/bphoto/jDt2h-eS1w9AnT4G2cPxaA/o.jpg,True,False,https://www.yelp.com/biz/ballast-point-chicago-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13122439570,(312) 243-9570,251,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",3.5,"{'address1': '212 N Green St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['212 N Green St', 'Chicago, IL 60607'], 'cross_streets': 'Jackson Blvd & Adams St'}","{'latitude': 41.8861098, 'longitude': -87.6490118}","['https://s3-media2.fl.yelpcdn.com/bphoto/jDt2h-eS1w9AnT4G2cPxaA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EJdw1cqjdOlwKFP7_gUdxA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/v3XVePcx52LwCCvs6Mekbw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/-R1JS9R1KK1D_a2YFvQvsg?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw#popup%3Araq', 'use_case_text': 'Message the Business'}"
15,6cDOPCIiPZGWx1YBdIBSmw,kimberli-sushi-bar-and-thai-cuisine-chicago-2,Kimberli Sushi Bar & Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/gdx1He0FYh_OwxKus7uZ3g/o.jpg,True,False,https://www.yelp.com/biz/kimberli-sushi-bar-and-thai-cuisine-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736541465,(773) 654-1465,144,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}]",3.5,"{'address1': '2547 W Lawrence Ave', 'address2': 'Suite# B', 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['2547 W Lawrence Ave', 'Suite# B', 'Chicago, IL 60625'], 'cross_streets': 'Rockwell St & Artesian Ave'}","{'latitude': 41.968252, 'longitude': -87.693307}","['https://s3-media2.fl.yelpcdn.com/bphoto/gdx1He0FYh_OwxKus7uZ3g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/y0leQOwJ652x52yInoA29Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Gb1yoiE0gs_ZpoGVMrT4rQ/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1130', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/6cDOPCIiPZGWx1YBdIBSmw?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw#popup%3Araq', 'use_case_text': 'Message the Business'}"
16,PtyQTEKTHLujtOMYjBE_RQ,austin-town-hall-park-field-house-chicago,Austin Town Hall Park Field House,https://s3-media4.fl.yelpcdn.com/bphoto/LZkMik311TeIPjkXExTeCA/o.jpg,False,False,https://www.yelp.com/biz/austin-town-hall-park-field-house-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732877658,(773) 287-7658,2,"[{'alias': 'swimmingpools', 'title': 'Swimming Pools'}]",4.5,"{'address1': '5610 W Lake St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60644', 'country': 'US', 'state': 'IL', 'display_address': ['5610 W Lake St', 'Chicago, IL 60644'], 'cross_streets': 'Central Ave & Parkside Ave'}","{'latitude': 41.8878649, 'longitude': -87.7654364}",['https://s3-media4.fl.yelpcdn.com/bphoto/LZkMik311TeIPjkXExTeCA/o.jpg'],,,[],
17,t2N0lmSd_Kzn6W95l1SWww,stone-fox-chicago-2,Stone Fox,https://s3-media4.fl.yelpcdn.com/bphoto/S91UABWridIf-XRXOmbrYg/o.jpg,True,True,https://www.yelp.com/biz/stone-fox-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17739617647,(773) 961-7647,113,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'address1': '5721 N Clark St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['5721 N Clark St', 'Chicago, IL 60660'], 'cross_streets': 'Edgewater Ave & Hollywood Ave'}","{'latitude': 41.986183424179, 'longitude': -87.669225}","['https://s3-media4.fl.yelpcdn.com/bphoto/S91UABWridIf-XRXOmbrYg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/orMyanmiY_YiAKsTfG6AZQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/WrJRgtI2GUPnx4Cb6Gn5uQ/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
18,9Gw8X7ItuhWZZ4zHBbXWGQ,patels-café-chicago-2,Patel's Café,https://s3-media2.fl.yelpcdn.com/bphoto/2KOs5HdEeXNygrqfGpIGPw/o.jpg,True,True,https://www.yelp.com/biz/patels-caf%C3%A9-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732620100,(773) 262-0100,50,"[{'alias': 'indpak', 'title': 'Indian'}]",3.0,"{'address1': '2600 W Devon Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60645', 'country': 'US', 'state': 'IL', 'display_address': ['2600 W Devon Ave', 'Chicago, IL 60645'], 'cross_streets': ''}","{'latitude': 41.997763, 'longitude': -87.69496}","['https://s3-media2.fl.yelpcdn.com/bphoto/2KOs5HdEeXNygrqfGpIGPw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/SmZJwHTeK_595x7CWKJpcw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/X1dYMxGTfgFVosHVxRC0pg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['pickup'],
19,Zl9jSIa43BZfA68uD7ZYmg,tommys-chinese-restaurant-chicago,Tommy's Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/OBYqQ4ph2g41yVSI4GuJDQ/o.jpg,False,False,https://www.yelp.com/biz/tommys-chinese-restaurant-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732644999,(773) 264-4999,8,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'address1': '129 E 103rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60628', 'country': 'US', 'state': 'IL', 'display_address': ['129 E 103rd St', 'Chicago, IL 60628'], 'cross_streets': 'Perry Ave & Michigan Ave'}","{'latitude': 41.70696, 'longitude': -87.61901}","['https://s3-media2.fl.yelpcdn.com/bphoto/OBYqQ4ph2g41yVSI4GuJDQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7Ppdc52u8kU1nQpvXVsLAA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/k01X1c3Voos0V9i0YvEMgw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
20,0AeOqbHDCh9zvD3HbIh_bg,paleteria-y-neveria-azteca-chicago,Paleteria Y Neveria Azteca,https://s3-media3.fl.yelpcdn.com/bphoto/jFiy7tVBSWQSnm2__089HQ/o.jpg,True,False,https://www.yelp.com/biz/paleteria-y-neveria-azteca-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17739682128,(773) 968-2128,2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'address1': '6748 1/2 W Diversey Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60707', 'country': 'US', 'state': 'IL', 'display_address': ['6748 1/2 W Diversey Ave', 'Chicago, IL 60707'], 'cross_streets': ''}","{'latitude': 41.93115, 'longitude': -87.79491}","['https://s3-media3.fl.yelpcdn.com/bphoto/jFiy7tVBSWQSnm2__089HQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/nh_AlnSuzzdyox3FOTQyTw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/CeQ5j8R5gF6W9F-8hBp_Cg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/0AeOqbHDCh9zvD3HbIh_bg?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw#popup%3Araq', 'use_case_text': 'Message the Business'}"
21,P8puOHBew85Oei89dok6JQ,tasty-chinese-food-chicago,Tasty Chinese Food,https://s3-media1.fl.yelpcdn.com/bphoto/Hcf5jyKmIdlDmyAq7GXYkA/o.jpg,True,True,https://www.yelp.com/biz/tasty-chinese-food-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736543895,(773) 654-3895,46,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'address1': '3051 N California Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3051 N California Ave', 'Chicago, IL 60618'], 'cross_streets': 'Barry Ave & Nelson St'}","{'latitude': 41.9373, 'longitude': -87.69749}","['https://s3-media1.fl.yelpcdn.com/bphoto/Hcf5jyKmIdlDmyAq7GXYkA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/OLqQtb0OczkOpBiTlTmiwg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/f9zHOrJHwkKPBQGCGb_6_w/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
22,g2MxXCYfO81SbUg2XR_6DA,shirleys-cafe-chicago,Shirley's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/6-O8kfDd7At7u6hWH7T_Kw/o.jpg,True,True,https://www.yelp.com/biz/shirleys-cafe-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17734177262,(773) 417-7262,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'address1': '4335 Madison', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60624', 'country': 'US', 'state': 'IL', 'display_address': ['4335 Madison', 'Chicago, IL 60624'], 'cross_streets': 'Kildare Ave & Kostner Ave'}","{'latitude': 41.880488, 'longitude': -87.7344673}",['https://s3-media3.fl.yelpcdn.com/bphoto/6-O8kfDd7At7u6hWH7T_Kw/o.jpg'],,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
23,MX-IPb_CPp-64ptuPb_SKg,la-huacana-chicago,La Huacana,,False,False,https://www.yelp.com/biz/la-huacana-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732473299,(773) 247-3299,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,"{'address1': '2021 W Cermak Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['2021 W Cermak Rd', 'Chicago, IL 60608'], 'cross_streets': 'Damen Ave & Hoyne Ave'}","{'latitude': 41.85192, 'longitude': -87.67675}",[],,,[],
24,B4-PKJww6HeziP3GpeX06A,la-granja-restaurant-chicago,La Granja Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/I1hT4ohiU11NQHDf9ZBktA/o.jpg,True,True,https://www.yelp.com/biz/la-granja-restaurant-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,,,29,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '3047 N Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3047 N Cicero Ave', 'Chicago, IL 60641'], 'cross_streets': ''}","{'latitude': 41.9365546759644, 'longitude': -87.7465790450061}","['https://s3-media1.fl.yelpcdn.com/bphoto/I1hT4ohiU11NQHDf9ZBktA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/eJF6lTpau-QwYN5cfnX4UQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Ylx2k0A3gz9rKzX2XPDFng/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
25,zJfMZ5ZdiDUEdBcESble-g,j-j-peppers-food-store-chicago-3,J J Peppers Food Store,https://s3-media3.fl.yelpcdn.com/bphoto/fmamuoV4_8vSEEoslB4aZA/o.jpg,False,True,https://www.yelp.com/biz/j-j-peppers-food-store-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732757292,(773) 275-7292,10,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.5,"{'address1': '4800 N Sheridan Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4800 N Sheridan Rd', 'Chicago, IL 60640'], 'cross_streets': 'Gunnison St & Lawrence Ave'}","{'latitude': 41.9692310318578, 'longitude': -87.6553139343846}","['https://s3-media3.fl.yelpcdn.com/bphoto/fmamuoV4_8vSEEoslB4aZA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/9Bq6s4Q5nCGGwn14taJJCA/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
